=== TABELA: COMPRAS ===
ID_Compra,CPF_Cliente,ID_Produto,Data_Compra,Quantidade,Preco_Unitario,Satisfacao,Valor_Total
CO04012,750.933.603-21,P018,2025-09-20,3,175.89,1.4,527.67
CO04013,873.553.727-74,P025,2025-06-19,5,219.89,2.9,1099.45
CO04014,928.990.106-30,P012,2025-03-16,5,44.91,4.0,224.55
CO04015,819.980.564-19,P018,2024-05-24,2,175.89,2.2,351.78
CO04016,223.838.297-50,P018,2025-02-18,5,175.89,3.3,879.45
CO04017,568.423.869-19,P013,2024-01-16,5,80.91,2.8,404.55
CO04018,724.991.491-89,P008,2025-07-22,5,219.89,2.7,1099.45
CO04019,129.147.432-17,P029,2025-06-25,5,39.9,,199.5
CO04020,448.906.619-44,P026,2024-02-01,5,299.88,1.3,1499.4
CO04021,413.779.695-57,P026,2025-01-06,5,299.88,2.7,1499.4
CO04022,933.878.663-14,P028,2025-01-21,1,35.91,3.3,35.91
CO04023,926.144.847-68,P023,2024-01-23,5,116.91,1.9,584.55
CO04024,662.269.371-77,P005,2025-01-02,4,83.88,4.5,335.52
CO04025,933.878.663-14,P028,2024-07-10,5,35.91,3.3,179.55
CO04026,856.595.383-85,P001,2025-07-20,3,191.88,4.9,575.64
CO04027,704.532.132-13,P025,2024-05-22,5,219.89,2.5,1099.45
CO04028,961.754.619-87,P026,2025-06-06,4,299.88,2.4,1199.52
CO04029,765.170.899-93,P004,2024-10-24,4,335.88,2.9,1343.52
CO04030,830.419.508-95,P022,2025-01-29,2,89.91,3.0,179.82
CO04031,674.109.214-19,P026,2025-11-20,1,299.88,1.4,299.88
CO04032,721.921.460-38,P005,2025-12-30,3,83.88,1.4,251.64
CO04033,894.635.489-67,P005,2024-06-15,4,83.88,2.1,335.52
CO04034,614.973.643-30,P020,2025-08-24,4,87.89,2.3,351.56
CO04035,652.897.643-10,P015,2024-09-27,1,39.9,4.2,39.9
CO04036,558.911.117-21,P009,2025-07-20,2,87.89,1.4,175.78
CO04037,730.927.651-71,P022,2024-02-16,3,89.91,2.5,269.73
CO04038,736.256.344-26,P014,2025-08-14,5,79.9,1.5,399.5
CO04039,614.973.643-30,P005,2024-01-01,3,83.88,3.0,251.64
CO04040,114.370.649-25,P001,2025-02-12,1,191.88,1.3,191.88
CO04041,710.544.453-50,P030,2024-02-24,3,65.89,2.6,197.67
CO04042,218.891.513-75,P006,2024-10-12,2,95.88,4.3,191.76
CO04043,826.262.418-80,P006,2025-07-27,5,95.88,1.7,479.4
CO04044,692.126.419-83,P029,2024-04-01,3,39.9,1.0,119.7
CO04045,448.906.619-44,P017,2025-12-06,5,80.91,1.7,404.55
CO04046,151.670.355-25,P023,2024-05-19,4,116.91,2.0,467.64
CO04047,819.980.564-19,P003,2025-07-09,4,24.9,4.8,99.6
CO04048,863.663.438-55,P001,2024-12-25,4,191.88,1.3,767.52
CO04049,849.234.192-47,P021,2025-08-11,1,249.9,1.4,249.9
CO04050,863.663.438-55,P001,2025-04-19,5,191.88,1.7,959.4
CO04051,840.684.690-70,P027,2025-03-13,1,116.91,2.3,116.91
CO04052,471.999.951-49,P024,2024-08-20,1,44.91,4.0,44.91
CO04053,334.790.956-83,P002,2024-02-14,5,219.89,1.5,1099.45
CO04054,266.479.463-36,P015,2025-08-30,1,39.9,4.2,39.9
CO04055,765.170.899-93,P022,2025-05-10,1,89.91,1.0,89.91
CO04056,835.813.493-73,P029,2025-08-10,1,39.9,4.5,39.9
CO04057,358.954.183-70,P018,2024-08-20,3,175.89,3.8,527.67
CO04058,614.973.643-30,P026,2025-02-27,5,299.88,3.1,1499.4
CO04059,743.199.742-92,P019,2025-02-26,2,179.91,4.5,359.82
CO04060,730.927.651-71,P005,2025-04-28,5,83.88,2.0,419.4
CO04061,789.769.761-22,P014,2025-06-11,1,79.9,4.8,79.9
CO04062,614.973.643-30,P016,2025-07-05,2,38.39,4.2,76.78
CO04063,187.849.597-18,P007,2024-12-06,1,59.88,1.1,59.88
CO04064,167.316.680-50,P005,2025-11-10,3,83.88,4.1,251.64
CO04065,894.635.489-67,P008,2024-10-30,2,219.89,1.3,439.78
CO04066,385.985.171-45,P029,2025-06-20,3,39.9,2.8,119.7
CO04067,411.393.315-65,P011,2024-03-02,2,269.91,2.7,539.82
CO04068,894.635.489-67,P028,2025-03-21,3,35.91,4.9,107.73
CO04069,646.846.350-30,P024,2025-08-25,4,44.91,2.8,179.64
CO04070,381.108.679-97,P008,2025-07-08,3,219.89,4.6,659.67
CO04071,229.614.704-52,P007,2024-06-30,5,59.88,2.2,299.4
CO04072,736.256.344-26,P026,2025-10-07,2,299.88,2.5,599.76
CO04073,960.578.230-89,P013,2024-12-04,2,80.91,3.2,161.82
CO04074,915.679.901-15,P002,2024-10-10,4,219.89,4.3,879.56
CO04075,246.371.242-41,P013,2024-12-09,3,80.91,2.8,242.73
CO04076,606.971.432-33,P003,2024-06-12,3,24.9,4.8,74.7
CO04077,491.993.139-70,P019,2024-01-10,2,179.91,3.9,359.82
CO04078,266.479.463-36,P018,2024-11-28,3,175.89,4.6,527.67
CO04079,840.684.690-70,P002,2024-11-12,4,219.89,3.5,879.56
CO04080,891.396.181-39,P022,2024-08-27,5,89.91,1.4,449.55
CO04081,107.172.824-90,P003,2025-06-03,1,24.9,2.9,24.9
CO04082,146.155.666-47,P004,2024-01-20,5,335.88,4.9,1679.4
CO04083,614.973.643-30,produto_16,2025-03-31,3,269.91,3.8,809.73
CO04084,146.155.666-47,P002,2024-01-25,2,219.89,1.7,439.78
CO04085,894.635.489-67,P023,2024-08-27,5,116.91,2.5,584.55
CO04086,765.170.899-93,P027,2024-03-26,3,116.91,3.8,350.73
CO04087,357.966.152-21,P001,2024-07-05,1,191.88,3.7,191.88
CO04088,334.790.956-83,P029,2025-08-02,3,39.9,4.1,119.7
CO04089,386.710.818-45,P028,2025-03-03,1,35.91,1.0,35.91
CO04090,246.371.242-41,P003,2024-08-07,3,24.9,1.4,74.7
CO04091,441.889.233-91,P030,2025-11-01,3,65.89,4.9,197.67
CO04092,868.981.888-23,P015,2025-03-24,5,39.9,2.4,199.5
CO04093,517.438.655-69,P002,2025-03-29,4,219.89,1.4,879.56
CO04094,696.665.251-65,P028,2025-07-17,2,35.91,2.9,71.82
CO04095,246.371.242-41,P030,2025-08-27,3,65.89,3.8,197.67
CO04096,558.911.117-21,P021,2025-11-13,1,249.9,4.7,249.9
CO04097,887.756.448-24,P002,2024-10-21,1,219.89,4.9,219.89
CO04098,128.218.998-43,P010,2025-08-15,1,142.89,1.8,142.89
CO04099,296.294.649-67,P001,2024-02-02,3,191.88,2.4,575.64
CO04100,385.985.171-45,P014,2025-12-16,1,79.9,3.0,79.9
CO04101,517.438.655-69,P003,2025-10-03,1,24.9,3.2,24.9
CO04102,223.353.330-18,P008,2025-09-23,3,219.89,4.5,659.67
CO04103,378.388.719-36,P018,2024-09-06,3,175.89,2.4,527.67
CO04104,,P022,2024-02-16,5,89.91,2.4,449.55
CO04105,347.837.516-72,P013,2025-02-21,1,80.91,1.1,80.91
CO04106,448.906.619-44,P019,2024-01-20,5,179.91,1.1,899.55
CO04107,941.166.510-72,produto_13,2025-07-14,4,179.91,4.8,719.64
CO04108,710.579.641-42,P003,2025-03-25,5,24.9,2.5,124.5
CO04109,621.822.379-63,P009,2024-09-04,1,87.89,4.1,87.89
CO04110,621.822.379-63,P017,2024-05-08,3,80.91,3.8,242.73
CO04111,128.218.998-43,P022,2024-10-22,2,89.91,3.3,179.82
CO04112,435.316.565-51,P019,2024-01-22,3,179.91,4.4,539.73
CO04113,125.859.381-41,P013,2024-06-09,4,80,91,2.8,323.64
CO04114,915.679.901-15,P011,2025-10-10,1,269.91,1.9,269.91
CO04115,950.188.385-67,P027,2024-08-05,1,116.91,1.3,116.91
CO04116,856.595.383-85,P011,2025-02-04,,269.91,1.5,809.73
CO04117,674.109.214-19,P010,2024-09-17,1,142.89,2.8,142.89
CO04118,674.109.214-19,P019,2025-11-08,1,179.91,3.5,179.91
CO04119,872.331.980-96,P023,2024-08-14,2,116.91,1.9,233.82
CO04120,435.316.565-51,P011,2024-02-02,1,269.91,1.3,269.91
CO04121,872.331.980-96,P002,2024-02-17,4,219.89,4.4,879.56
CO04122,386.710.818-45,P008,2025-07-07,1,219.89,3.5,219.89
CO04123,743.199.742-92,P030,2024-09-05,4,65.89,3.0,263.56
CO04124,928.990.106-30,P005,2025-02-06,1,83.88,1.4,83.88
CO04125,881.874.279-70,P008,2024-01-07,2,219.89,3.5,439.78
CO04126,517.438.655-69,P029,2025-04-12,3,39.9,4.8,119.7
CO04127,915.679.901-15,P025,2025-07-10,5,219.89,,1099.45
CO04128,786.207.978-30,P011,2024-03-30,5,269.91,4.4,1349.55
CO04129,779.206.999-27,P019,2024-11-15,5,179.91,4.1,899.55
CO04130,548.953.656-48,P013,2024-09-03,1,80.91,1.9,80.91
CO04131,819.980.564-19,P022,2025-12-11,2,89.91,4.2,179.82
CO04132,614.973.643-30,P015,2024-07-10,3,39.9,2.4,119.7
CO04133,652.897.643-10,P009,2024-01-26,4,87.89,4.9,351.56
CO04134,195.871.969-40,P001,2024-12-18,4,191.88,1.5,767.52
CO04135,618.371.235-54,P008,2024-07-12,5,219.89,1.0,1099.45
CO04136,579.805.411-99,P023,2025-09-14,2,116.91,1.4,233.82
CO04137,779.206.999-27,P003,2025-06-21,3,24.9,4.6,74.7
CO04138,355.995.177-66,P017,2024-01-05,5,80.91,4.6,404.55
CO04139,,P019,2024-04-24,1,179.91,2.7,179.91
CO04140,229.614.704-52,P014,2024-12-06,2,79.9,3.1,159.8
CO04141,381.108.679-97,P018,2024-11-16,1,175.89,3.9,175.89
CO04142,944.593.925-47,P024,2025-04-26,4,44.91,3.8,179.64
CO04143,548.953.656-48,P023,2025-06-13,1,116.91,2.5,116.91
CO04144,167.316.680-50,P023,2024-12-13,1,116.91,4.0,116.91
CO04145,296.530.780-58,P016,2025-12-17,5,38.39,4.1,191.95
CO04146,128.218.998-43,P003,2025-09-15,5,24.9,4.9,124.5
CO04147,309.785.833-50,P017,2024-06-25,5,80.91,2.9,404.55
CO04148,446.738.809-60,P009,2024-11-14,3,87.89,4.8,263.67
CO04149,697.508.470-38,P022,2024-05-21,1,89.91,5.0,89.91
CO04150,779.206.999-27,P024,2024-02-25,4,44.91,1.7,179.64
CO04151,357.966.152-21,P018,2025-07-03,2,175.89,3.5,351.78
CO04152,195.871.969-40,P021,2024-06-08,2,249.9,1.5,499.8
CO04153,710.579.641-42,P009,2025-05-13,1,87.89,2.1,87.89
CO04154,241.254.336-59,P021,2025-06-21,,249.9,3.9,499.8
CO04155,199.774.541-55,P003,2025-01-03,4,24.9,4.9,99.6
CO04156,114.370.649-25,P020,2025-11-20,2,87.89,3.8,175.78
CO04157,195.871.969-40,P024,2025-10-11,1,44.91,1.5,44.91
CO04158,940.914.992-39,P002,2025-12-13,3,219.89,4.7,659.67
CO04159,734.183.529-94,P008,2025-03-25,2,219.89,1,5,439.78
CO04160,144.425.862-70,P012,2024-04-15,2,44.91,3.8,89.82
CO04161,552.791.318-75,P012,2024-05-13,2,44.91,1.2,89.82
CO04162,229.614.704-52,P003,2024-02-18,4,24.9,2.3,99.6
CO04163,724.857.201-36,P009,2025-11-29,,87.89,1.8,351.56
CO04164,981.212.256-90,P012,2025-03-26,5,44.91,1.9,224.55
CO04165,933.878.663-14,P015,2025-08-21,3,39.9,2.6,119.7
CO04166,223.353.330-18,P020,2024-03-13,5,87.89,1.9,439.45
CO04167,926.144.847-68,P021,2024-04-01,2,249.9,5.0,499.8
CO04168,805.708.581-47,P022,2025-01-22,1,89.91,2.9,89.91
CO04169,801.432.963-17,P028,2025-06-27,2,35.91,3.3,71.82
CO04170,128.218.998-43,P004,2025-07-08,1,335.88,,335.88
CO04171,381.550.179-46,P003,2024-06-15,5,24.9,2.5,124.5
CO04172,734.183.529-94,P019,2024-07-26,,179.91,4.2,179.91
CO04173,296.294.649-67,P014,2024-02-27,4,79.9,1.1,319.6
CO04174,558.911.117-21,P013,2025-03-03,5,80.91,4.5,404.55
CO04175,580.590.551-53,P015,2025-12-18,1,39.9,2.5,39.9
CO04176,580.590.551-53,P030,2025-06-08,2,65.89,1.3,131.78
CO04177,580.590.551-53,P012,2025-08-18,3,44.91,1.2,134.73
CO04178,888.698.812-12,P025,2024-02-07,3,219.89,2.2,659.67
CO04179,334.790.956-83,produto_3,2025-12-02,4,79.9,4.9,319.6
CO04180,435.316.565-51,P020,2025-08-04,2,87.89,3.9,175.78
CO04181,805.708.581-47,P012,2025-09-11,1,44.91,2.2,44.91
CO04182,223.838.297-50,P006,2024-06-21,4,95.88,1.8,383.52
CO04183,403.332.469-32,P005,2024-04-30,4,83.88,4.5,335.52
CO04184,662.269.371-77,P010,2025-02-24,2,142.89,2.0,285.78
CO04185,322.159.693-79,P030,2025-07-22,3,65.89,4.8,197.67
CO04186,885.477.271-87,P009,2025-06-11,2,87.89,1.4,175.78
CO04187,424.741.835-72,P021,2025-05-19,1,249,9,3.1,249.9
CO04188,107.172.824-90,P024,2024-05-31,5,44.91,4.7,224.55
CO04189,411.393.315-65,P024,2025-12-29,3,44.91,4.6,134.73
CO04190,187.849.597-18,P022,2025-01-24,5,89.91,3.3,449.55
CO04191,151.670.355-25,P008,2024-09-02,2,219.89,3.2,439.78
CO04192,392.533.813-81,P024,2024-07-10,3,44.91,4.8,134.73
CO04193,558.911.117-21,P022,2024-08-29,1,89.91,2.5,89.91
CO04194,690.294.360-15,P008,2024-02-05,,219.89,4.8,659.67
CO04195,411.393.315-65,P003,2025-01-09,1,24.9,3.8,24.9
CO04196,724.991.491-89,P016,2024-09-30,4,38.39,1.1,153.56
CO04197,413.779.695-57,P028,2025-02-03,4,35.91,4.1,143.64
CO04198,905.652.997-56,P022,2025-04-09,3,89.91,3.0,269.73
CO04199,930.676.411-20,P019,2025-10-12,3,179.91,3.9,539.73
CO04200,915.679.901-15,P007,2025-03-23,3,59,88,4.9,179.64
CO04201,413.779.695-57,P019,2024-10-04,4,179.91,5.0,719.64
CO04202,580.590.551-53,P013,2025-01-26,5,80.91,4.1,404.55
CO04203,887.756.448-24,P014,2024-05-09,2,79.9,4.6,159.8
CO04204,471.999.951-49,P006,2024-01-23,3,95.88,2,1,287.64
CO04205,793.659.261-19,P023,2025-09-25,1,116.91,3.3,116.91
CO04206,435.316.565-51,P017,2024-07-08,1,80.91,4.3,80.91
CO04207,930.676.411-20,P020,2025-01-15,2,87.89,2.3,175.78
CO04208,114.370.649-25,P013,2025-04-02,4,80.91,2.2,323.64
CO04209,441.889.233-91,P004,2024-10-09,2,335.88,1.1,671.76
CO04210,392.533.813-81,P008,2025-08-25,3,219.89,4.1,659.67
CO04211,296.294.649-67,P009,2024-10-19,2,87.89,2.5,175.78
CO04212,697.508.470-38,P022,2025-08-20,3,89.91,3.6,269.73
CO04213,735.867.258-40,P008,2024-04-29,2,219.89,4.8,439.78
CO04214,185.758.538-27,P025,2024-08-06,3,219.89,4.5,659.67
CO04215,981.212.256-90,P015,2025-11-04,5,39.9,2.7,199.5
CO04216,218.891.513-75,P008,2025-11-28,1,219.89,4.8,219.89
CO04217,881.444.204-21,P001,2024-05-04,5,191.88,3.6,959.4
CO04218,566.429.990-34,P017,2024-05-25,3,80.91,4.7,242.73
CO04219,296.294.649-67,P003,2025-04-02,3,24.9,3.9,74.7
CO04220,830.419.508-95,P030,2024-06-09,5,65.89,,329.45
CO04221,940.914.992-39,P012,2024-06-29,3,44.91,4.0,134.73
CO04222,579.805.411-99,P029,2024-09-22,5,39.9,4.2,199.5
CO04223,873.553.727-74,P028,2025-05-24,4,35.91,1.2,143.64
CO04224,466.315.798-41,P021,2025-11-23,2,249.9,4.5,499.8
CO04225,949.743.733-56,P023,2024-12-15,5,116.91,2.6,584.55
CO04226,709.169.791-40,P008,2024-05-15,4,219.89,2.9,879.56
CO04227,114.370.649-25,P014,2025-02-20,4,79.9,3.7,319.6
CO04228,696.665.251-65,P007,2024-10-12,4,59.88,1.0,239.52
CO04229,710.579.641-42,P021,2025-10-06,1,249.9,4.7,249.9
CO04230,386.710.818-45,P027,2025-07-03,2,116.91,4,3,233.82
CO04231,887.756.448-24,P001,2025-06-15,3,191.88,2.3,575.64
CO04232,167.316.680-50,P002,2025-05-10,1,219.89,4.7,219.89
CO04233,357.966.152-21,P024,2024-07-09,2,44.91,1.3,89.82
CO04234,736.256.344-26,P015,2024-01-28,2,39.9,1.5,79.8
CO04235,185.758.538-27,P008,2024-05-06,5,219.89,3.8,1099.45
CO04236,,P025,2025-10-04,4,219.89,3.1,879.56
CO04237,662.269.371-77,P016,2024-07-22,2,38.39,4.6,76.78
CO04238,355.995.177-66,P007,2024-12-25,4,59.88,3.5,239.52
CO04239,309.785.833-50,P017,2024-01-28,4,80.91,1.7,323.64
CO04240,,P019,2024-12-18,4,179.91,4.1,719.64
CO04241,195.871.969-40,P024,2024-12-26,3,44.91,4,9,134.73
CO04242,385.985.171-45,produto_28,2024-06-03,2,65.89,1.6,131.78
CO04243,881.874.279-70,P008,2025-06-18,5,219.89,1.8,1099.45
CO04244,378.388.719-36,P001,2025-04-30,3,191.88,2.5,575.64
CO04245,710.544.453-50,P026,2024-08-20,3,299.88,1.9,899.64
CO04246,535.217.657-38,P014,2024-02-05,1,79.9,3.0,79.9
CO04247,826.262.418-80,P013,2025-07-18,1,80.91,4.6,80.91
CO04248,218.891.513-75,P002,2025-09-13,5,219.89,1.7,1099.45
CO04249,144.425.862-70,P026,2024-06-11,1,299.88,4.1,299.88
CO04250,854.440.901-62,P013,2025-05-18,1,80.91,1.4,80.91
CO04251,355.995.177-66,P005,2025-10-22,4,83.88,1.4,335.52
CO04252,721.921.460-38,P008,2025-10-09,5,219.89,3.7,1099.45
CO04253,441.889.233-91,P023,2025-05-19,1,116.91,4.9,116.91
CO04254,548.182.712-15,P030,2024-09-21,3,65.89,3.1,197.67
CO04255,894.635.489-67,P016,2024-09-25,2,38.39,2.3,76.78
CO04256,,P005,2024-08-09,2,83.88,4.9,167.76
CO04257,309.785.833-50,P005,2025-06-04,2,83.88,4.7,167.76
CO04258,881.444.204-21,P021,2024-10-26,1,249.9,4.0,249.9
CO04259,125.147.350-70,P005,2025-11-17,3,83.88,3.2,251.64
CO04260,905.652.997-56,P005,2024-12-28,2,83.88,1.7,167.76
CO04261,894.635.489-67,P002,2025-09-24,4,219.89,1.7,879.56
CO04262,170.618.763-53,P007,2025-02-02,3,59.88,3.6,179.64
CO04263,552.791.318-75,P027,2024-09-07,4,116.91,4.5,467.64
CO04264,839.996.836-43,P028,2024-10-05,1,35.91,3.1,35.91
CO04265,941.166.510-72,P022,2024-08-29,4,89.91,2.1,359.64
CO04266,704.532.132-13,P016,2025-07-26,3,38.39,1.9,115.17
CO04267,435.316.565-51,P025,2024-11-27,1,219.89,3.6,219.89
CO04268,734.183.529-94,P001,2025-01-29,1,191.88,1.9,191.88
CO04269,378.388.719-36,P013,2024-10-20,1,80.91,3.0,80.91
CO04270,930.676.411-20,P008,2025-04-29,5,219.89,4.3,1099.45
CO04271,558.911.117-21,P013,2024-10-10,1,80.91,2.3,80.91
CO04272,961.216.572-25,P002,2025-08-05,3,219.89,2.3,659.67
CO04273,961.754.619-87,P026,2025-11-06,2,299.88,4.7,599.76
CO04274,839.996.836-43,P012,2024-10-01,1,44.91,2.7,44.91
CO04275,961.754.619-87,P003,2025-11-20,5,24.9,4.1,124.5
CO04276,470.750.948-68,P011,2025-08-06,4,269.91,2.1,1079.64
CO04277,830.419.508-95,P019,2024-08-04,4,179.91,3.4,719.64
CO04278,885.477.271-87,P015,2024-07-08,5,39.9,3.0,199.5
CO04279,710.579.641-42,P016,2024-01-19,1,38.39,4.2,38.39
CO04280,125.147.350-70,P006,2025-11-13,4,95.88,4.9,383.52
CO04281,,P003,2025-05-23,5,24.9,4.5,124.5
CO04282,223.353.330-18,P005,2024-03-16,1,83.88,1.6,83.88
CO04283,854.440.901-62,P019,2025-03-16,2,179.91,4.0,359.82
CO04284,894.635.489-67,P015,2025-04-09,5,39.9,3.3,199.5
CO04285,894.635.489-67,P002,2025-04-30,5,219.89,4.8,1099.45
CO04286,128.218.998-43,P003,2025-05-10,2,24.9,2.7,49.8
CO04287,619.416.782-62,P003,2024-07-08,5,24.9,4.9,124.5
CO04288,985.510.160-31,P015,2024-01-29,4,39.9,3.7,159.6
CO04289,218.891.513-75,P011,2025-07-01,5,269.91,4.9,1349.55
CO04290,961.216.572-25,P021,2024-08-30,5,249.9,2.7,1249.5
CO04291,940.914.992-39,P021,2025-12-16,5,249.9,4.6,1249.5
CO04292,358.954.183-70,P007,2025-10-07,1,59.88,3.4,59.88
CO04293,856.595.383-85,P011,2025-06-08,3,269.91,1.8,809.73
CO04294,942.753.480-23,P021,2024-05-07,3,249.9,1.7,749.7
CO04295,709.169.791-40,P002,2024-03-11,2,219.89,1.5,439.78
CO04296,606.971.432-33,P027,2025-05-12,1,116.91,4.1,116.91
CO04297,223.838.297-50,P009,2025-04-12,3,87.89,3.3,263.67
CO04298,517.438.655-69,P016,2024-01-02,1,38.39,3.8,38.39
CO04299,322.159.693-79,P014,2024-11-09,5,79.9,2.9,399.5
CO04300,358.954.183-70,P018,2024-10-31,4,175.89,3.0,703.56
CO04301,872.331.980-96,P015,2024-11-12,5,39.9,2.8,199.5
CO04302,662.269.371-77,P014,2024-12-21,2,79.9,2.5,159.8
CO04303,161.269.911-49,P023,2024-12-04,1,116.91,2.0,116.91
CO04304,266.479.463-36,P001,2024-11-18,4,191.88,2.0,767.52
CO04305,710.544.453-50,P016,2025-01-30,2,38.39,1.2,76.78
CO04306,560.365.869-41,P019,2025-04-20,4,179.91,3.5,719.64
CO04307,334.790.956-83,P003,2025-08-02,1,24.9,4.5,24.9
CO04308,386.710.818-45,P005,2024-08-16,5,83.88,3.8,419.4
CO04309,885.477.271-87,P007,2025-08-30,1,59.88,3.8,59.88
CO04310,662.234.394-66,P024,2024-12-24,1,44.91,1.7,44.91
CO04311,199.774.541-55,P006,2025-02-27,5,95.88,1.6,479.4
CO04312,491.993.139-70,P014,2024-03-21,3,79.9,1.9,239.7
CO04313,765.170.899-93,P020,2025-09-27,3,87.89,4.7,263.67
CO04314,849.234.192-47,P027,2025-09-18,5,116.91,4,1,584.55
CO04315,580.590.551-53,P012,2025-03-21,3,44.91,2.7,134.73
CO04316,195.938.869-40,P010,2024-10-26,3,142.89,4.0,428.67
CO04317,710.544.453-50,P010,2024-11-08,3,142.89,4.1,428.67
CO04318,355.995.177-66,P013,2025-08-26,5,80.91,4.7,404.55
CO04319,552.791.318-75,P025,2025-12-23,5,219.89,2.0,1099.45
CO04320,868.981.888-23,P009,2024-08-19,5,87.89,2.8,439.45
CO04321,114.370.649-25,P029,2024-09-27,3,39.9,4.5,119.7
CO04322,881.444.204-21,P017,2024-08-17,5,80.91,1.7,404.55
CO04323,246.371.242-41,P019,2024-05-11,3,179,91,3.0,539.73
CO04324,621.822.379-63,P024,2025-11-16,2,44.91,5.0,89.82
CO04325,337.572.753-42,P021,2024-10-03,5,249.9,3.3,1249.5
CO04326,107.172.824-90,P008,2024-01-09,2,219.89,1.4,439.78
CO04327,872.331.980-96,P015,2024-06-26,2,39.9,1.2,79.8
CO04328,789.769.761-22,P028,2025-05-05,4,35.91,4.0,143.64
CO04329,692.126.419-83,P010,2024-10-20,5,142.89,2.4,714.45
CO04330,260.345.277-80,P012,2025-08-22,3,44.91,2.9,134.73
CO04331,985.510.160-31,P028,2024-01-11,2,35.91,1.1,71.82
CO04332,801.432.963-17,P010,2024-11-07,3,142.89,3,3,428.67
CO04333,856.595.383-85,P030,2025-09-17,1,65.89,1.6,65.89
CO04334,690.294.360-15,P019,2024-05-24,1,179.91,4.3,179.91
CO04335,386.710.818-45,P004,2024-07-27,2,335.88,4.1,671.76
CO04336,292.630.470-89,P011,2025-06-25,4,269.91,4.5,1079.64
CO04337,580.590.551-53,P007,2025-10-05,3,59.88,3.3,179.64
CO04338,826.262.418-80,P001,2024-03-21,5,191.88,4.8,959.4
CO04339,872.331.980-96,P020,2024-09-24,2,87.89,4.8,175.78
CO04340,347.837.516-72,P018,2025-12-13,3,175.89,1.8,527.67
CO04341,692.126.419-83,P013,2024-03-15,4,80.91,1.9,323.64
CO04342,690.294.360-15,P030,2024-02-19,5,65.89,3.2,329.45
CO04343,491.993.139-70,P010,2025-02-21,2,142.89,1.8,285.78
CO04344,568.423.869-19,P030,2024-09-11,2,65.89,1.1,131.78
CO04345,466.315.798-41,p010,2024-09-28,4,142.89,2.2,571.56
CO04346,724.857.201-36,P007,2024/08/25,1,59.88,1.1,59.88
CO04347,786.207.978-30,P023,2025-12-10,5,116.91,2.7,584.55
CO04348,941.166.510-72,P026,2024-02-03,5,299.88,4.3,1499.4
CO04349,721.921.460-38,P026,2024-05-24,3,299.88,3.8,899.64
CO04350,944.593.925-47,P028,2025-08-19,3,35.91,2.5,107.73
CO04351,246.371.242-41,P005,2025-05-13,1,83.88,3.6,83.88
CO04352,334.790.956-83,P029,2024-09-26,3,39.9,1.3,119.7
CO04353,696.665.251-65,P002,2024-11-22,3,219.89,1.8,659.67
CO04354,981.212.256-90,P005,2025-01-10,2,83.88,3.1,167.76
CO04355,246.371.242-41,P006,2025-09-16,2,95.88,4.3,191.76
CO04356,241.254.336-59,P014,2025-04-04,4,79.9,2.4,319.6
CO04357,170.618.763-53,P024,2024-05-16,2,44.91,1.8,89.82
CO04358,129.147.432-17,P005,2024-01-10,5,83.88,4.2,419.4
CO04359,392.533.813-81,P001,2025-08-10,2,191.88,2.3,383.76
CO04360,840.684.690-70,P007,2024-08-23,2,59.88,4.5,119.76
CO04361,926.144.847-68,P008,2025-04-24,2,219.89,2.0,439.78
CO04362,334.790.956-83,P003,2025-03-14,1,24.9,3.7,24.9
CO04363,933.878.663-14,P012,2025-03-13,1,44.91,2.8,44.91
CO04364,614.973.643-30,P025,2024-12-21,4,219.89,3.4,879.56
CO04365,765.170.899-93,produto_15,2025-10-19,1,219.89,1.7,219.89
CO04366,413.779.695-57,P007,2024-06-26,1,59.88,1.3,59.88
CO04367,619.416.782-62,P024,2024-09-21,5,44.91,3.2,224.55
CO04368,448.906.619-44,P006,2024-10-04,2,95.88,1.1,191.76
CO04369,985.510.160-31,P002,2025-04-14,2,219.89,3.2,439.78
CO04370,839.996.836-43,P026,2024-01-17,5,299.88,4.2,1499.4
CO04371,830.419.508-95,P015,2025-11-08,2,39.9,4.8,79.8
CO04372,,P010,2024-02-29,1,142.89,4.5,142.89
CO04373,334.790.956-83,P027,2024-09-22,4,116.91,4.7,467.64
CO04374,490.685.467-83,P015,2025/05/02,1,39.9,4.3,39.9
CO04375,566.429.990-34,P011,2025-09-29,3,269.91,2.7,809.73
CO04376,441.889.233-91,P030,2025-01-03,3,65.89,1.2,197.67
CO04377,806.356.567-48,P008,2025-03-27,5,219.89,4.5,1099.45
CO04378,309.785.833-50,P026,2024-12-13,4,299.88,3.5,1199.52
CO04379,115.839.247-62,P028,2024-11-20,1,35.91,1.7,35.91
CO04380,801.432.963-17,P026,2024-12-17,5,299.88,4.1,1499.4
CO04381,403.332.469-32,P013,2024-09-17,5,80.91,2.1,404.55
CO04382,115.839.247-62,P024,2025-05-12,2,44.91,4.8,89.82
CO04383,195.938.869-40,P021,2024-03-19,2,249.9,2.8,499.8
CO04384,674.109.214-19,P004,2024-02-18,2,335.88,1.3,671.76
CO04385,296.294.649-67,P017,2024-02-12,4,80.91,4.9,323.64
CO04386,296.530.780-58,P023,2025-07-20,3,116.91,4.9,350.73
CO04387,805.708.581-47,P026,2024-03-16,5,299.88,1.2,1499.4
CO04388,933.878.663-14,P028,2025/05/11,1,35.91,4.5,35.91
