ID_Compra,CPF_Cliente,ID_Produto,Data_Compra,Quantidade,Preco_Unitario,Satisfacao,Valor_Total
C00920,680.648.606-10,P1920,2026-02-06,3,44.01,4.0,132.03
C01728,157.676.472-91,P1927,2025-01-03,1,76.97,3.9,76.97
C01294,293.102.707-30,P0397,2025-07-10,1,169.24,5.0,169.24
C01107,945.101.622-86,P0864,2026-02-27,1,388.61,3.7,388.61
C00564,876.329.092-81,P0812,2025-12-03,3,375.61,3.8,1126.83
C00689,073.651.189-03,P1648,2025-11-19,2,244.85,3.6,489.7
C00296,039.117.182-84,P008,2025-08-25,3,219.9,4.9,659.7
C01039,959.660.487-20,P1330,2026-07-09,1,141.36,5.0,141.36
C00561,965.049.627-07,P1471,2025-03-02,1,287.99,3.7,287.99
C00585,175.250.074-11,P1772,2025-12-22,3,241.09,3.0,723.27
C00080,269.166.978-57,P006,2025-10-05,2,189.9,4.6,379.8
C01599,812.236.231-14,P1798,2025-12-24,1,198.48,4.4,198.48
C01879,506.159.399-53,P0476,2025-12-06,1,336.05,3.4,336.05
C00997,334.333.395-62,P1311,2026-03-09,3,192.13,3.5,576.39
C01073,127.990.881-55,P1372,2025-06-21,3,85.69,4.5,257.07
C01852,253.666.777-42,P1024,2026-06-21,1,123.97,3.2,123.97
C01023,182.226.189-97,P1482,2025-10-09,1,145.22,5.0,145.22
C01246,017.320.865-75,P1140,2025-10-18,4,158.21,4.8,632.84
C00857,415.667.652-85,P0453,2025-10-10,5,152.65,3.6,763.25
C01029,684.732.365-56,P1888,2025-04-15,2,184.55,3.8,369.1
C01044,968.827.697-96,P0852,2026-03-22,3,352.0,3.2,1056.0
C01423,375.243.106-76,P0345,2026-03-18,1,213.68,5.0,213.68
C01209,050.506.138-41,P0209,2025-02-01,1,137.3,4.2,137.3
C01008,610.089.876-46,P1572,2025-04-01,1,71.4,4.3,71.4
C00152,278.248.963-15,P013,2025-09-13,2,49.9,4.1,99.8
C01810,165.790.552-78,P1436,2026-04-30,4,137.02,4.6,548.08
C01777,045.238.885-66,P0382,2026-08-29,2,303.6,5.0,607.2
C00369,816.184.959-50,P014,2025-06-17,4,129.9,4.2,519.6
C00587,140.849.932-04,P0509,2026-06-08,3,296.55,3.1,889.65
C01947,087.601.467-88,P1416,2025-07-11,1,276.85,3.5,276.85
C00643,182.744.857-18,P0622,2025-04-02,4,135.71,2.7,542.84
C01625,129.087.814-50,P1209,2025-01-24,3,270.86,5.0,812.58
C01572,724.825.135-61,P1641,2025-08-18,2,364.81,4.4,729.62
C01722,229.712.529-14,P0074,2026-06-03,2,358.51,4.8,717.02
C00033,350.305.641-60,P010,2025-04-18,2,99.9,4.4,199.8
C00966,312.172.715-03,P0889,2026-04-10,1,244.52,4.2,244.52
C01132,212.499.856-09,P0306,2025-05-19,3,72.43,4.9,217.29
C01675,451.713.395-89,P1783,2025-10-09,1,386.56,3.9,386.56
C00449,475.255.341-44,P004,2025-08-24,1,169.9,3.9,169.9
C00614,120.047.113-02,P0316,2026-01-03,1,268.36,3.9,268.36
C00360,310.341.316-56,P013,2025-10-20,1,49.9,3.6,49.9
C01524,060.717.481-19,P0640,2025-08-12,4,91.58,4.0,366.32
C01998,529.113.717-71,P1763,2025-01-11,4,97.51,3.8,390.04
C00281,350.305.641-60,P005,2025-12-03,4,229.9,4.5,919.6
C00467,039.117.182-84,P012,2025-12-10,2,299.9,3.6,599.8
C00615,231.164.913-21,P1368,2026-04-02,1,347.59,4.3,347.59
C01779,026.542.351-14,P0197,2026-06-02,1,315.11,5.0,315.11
C00892,213.074.235-15,P1741,2025-06-24,1,314.29,3.3,314.29
C00564,876.329.092-81,P0812,2025-12-03,3,375.61,3.8,1126.83
C00645,339.439.457-07,P0034,2025-12-24,1,270.33,4.1,270.33
C01197,824.967.183-06,P0401,2025-07-17,3,316.42,4.0,949.26
C00775,842.694.500-70,P0249,2025-08-17,1,354.48,3.4,354.48
C00281,350.305.641-60,P005,2025-12-03,4,229.9,4.5,919.6
C01641,660.965.699-19,P1497,2025-07-20,2,369.08,3.2,738.16
C00845,214.477.324-64,P1261,2026-03-02,4,281.13,4.9,1124.52
C00514,828.503.172-17,P0302,2025-03-26,1,218.53,3.7,218.53
C01457,130.232.129-37,P0818,2025-07-14,1,284.97,5.0,284.97
C01491,956.544.209-92,P0637,2025-05-12,2,262.81,4.4,525.62
C00311,627.048.281-05,P010,2025-10-02,1,99.9,3.9,99.9
C00148,627.048.281-05,P005,2025-12-06,4,229.9,5.0,919.6
C00091,269.166.978-57,P005,2025-02-11,2,229.9,4.7,459.8
C01532,491.165.020-60,P1759,2026-05-08,2,59.73,4.0,119.46
C01252,160.204.181-46,P1613,2026-05-10,3,294.18,3.9,882.54
C01585,694.320.293-60,P1983,2026-08-29,3,84.25,4.5,252.75
C01253,157.184.090-72,P0347,2026-04-29,2,251.36,3.9,502.72
C00804,156.277.963-08,P1747,2025-05-30,1,62.69,3.1,62.69
C01180,869.996.988-05,P0825,2025-09-09,2,301.41,4.4,602.82
C01445,491.507.628-85,P1874,2025-02-11,1,116.73,4.0,116.73
C00798,353.693.785-33,P0345,2026-02-09,1,213.68,5.0,213.68
C01831,278.532.426-97,P1983,2025-09-02,2,84.25,4.3,168.5
C01800,341.638.944-11,P1382,2025-05-28,1,78.71,4.4,78.71
C01602,143.643.813-65,P0407,2025-07-11,2,399.89,4.8,799.78
C01985,878.844.344-23,P1016,2026-07-26,1,269.89,3.3,269.89
C00781,944.171.545-03,P1349,2025-05-24,4,241.56,3.7,966.24
C00229,095.701.543-73,P012,2025-04-21,1,299.9,4.9,299.9
C00969,793.036.149-76,P1831,2025-03-14,2,77.46,4.6,154.92
C01492,127.238.046-74,P1310,2026-06-24,1,334.06,5.0,334.06
C01559,822.104.016-90,P1392,2026-02-20,2,48.57,4.5,97.14
C00778,385.179.937-21,P0649,2026-04-19,2,165.53,3.8,331.06
C00586,536.170.617-53,P0358,2025-07-22,1,249.92,4.6,249.92
C00891,406.557.820-52,P1781,2025-04-23,1,298.39,2.9,298.39
C01608,336.998.795-34,P0362,2025-04-16,5,275.47,4.3,1377.35
C00122,960.013.389-14,P009,2025-05-30,2,119.9,3.9,239.8
C00657,296.386.396-95,P1066,2025-11-14,1,372.95,4.1,372.95
C00460,269.166.978-57,P003,2025-06-03,1,149.9,4.5,149.9
C01612,654.610.339-70,P1894,2026-02-08,1,367.78,3.9,367.78
C00940,814.356.140-20,P0049,2025-06-26,2,181.55,4.8,363.1
C00174,095.701.543-73,P001,2025-11-13,1,59.9,4.2,59.9
C00524,214.477.324-64,P0028,2025-09-01,4,191.23,3.7,764.92
C00089,480.184.514-27,P003,2025-01-26,1,149.9,4.4,149.9
C00952,019.179.202-02,P0664,2025-06-20,2,161.91,3.3,323.82
C01996,516.994.970-79,P0225,2026-02-25,2,87.25,4.7,174.5
C01135,005.329.318-58,P1948,2026-01-07,1,127.94,4.0,127.94
C01739,116.318.732-10,P1570,2026-05-22,2,73.81,4.7,147.62
C01486,145.593.766-54,P1064,2025-12-07,2,104.9,4.8,209.8
C01766,989.413.435-18,P0957,2025-12-30,1,250.31,5.0,250.31
C00623,947.950.740-46,P0791,2026-06-20,1,318.71,3.4,318.71
C01903,792.234.103-20,P1597,2025-09-24,2,331.04,4.6,662.08
C00478,475.255.341-44,P008,2025-10-09,2,219.9,4.9,439.8
C00877,707.139.848-80,P015,2026-05-23,5,89.9,3.8,449.5
C01363,699.586.693-23,P1228,2026-03-01,2,307.72,3.7,615.44
C00574,223.105.927-49,P0825,2026-07-31,1,301.41,4.0,301.41
C00529,740.903.802-00,P0701,2026-04-17,2,145.0,4.1,290.0
C00261,039.117.182-84,P007,2025-09-26,1,139.9,4.9,139.9
C00009,269.166.978-57,P006,2025-08-05,1,189.9,4.9,189.9
C01003,398.863.653-31,P0191,2025-07-12,3,260.09,3.9,780.27
C01974,418.938.984-66,P1190,2025-04-16,1,214.81,4.5,214.81
C00441,238.849.696-92,P012,2025-02-02,2,299.9,5.0,599.8
C00881,824.224.124-40,P1426,2025-08-14,4,162.8,4.0,651.2
C01872,706.540.515-00,P1726,2025-09-18,2,45.91,5.0,91.82
C01545,970.581.629-80,P1146,2025-08-19,2,337.09,3.7,674.18
C00009,269.166.978-57,P006,2025-08-05,1,189.9,4.9,189.9
C01002,148.468.536-91,P0232,2026-01-11,2,198.15,4.9,396.3
C00287,489.325.288-70,P006,2025-01-10,1,189.9,4.9,189.9
C00495,816.184.959-50,P002,2025-09-13,3,79.9,4.0,239.7
C00493,083.863.794-99,P011,2025-11-29,3,249.9,5.0,749.7
C01225,980.061.558-01,P1930,2026-04-07,1,79.21,4.5,79.21
C00398,310.341.316-56,P004,2025-05-23,2,169.9,3.5,339.8
C00504,912.896.599-07,P1949,2026-04-29,2,294.25,4.2,588.5
C00452,960.013.389-14,P004,2025-01-23,1,169.9,3.8,169.9
C00714,920.613.638-06,P1404,2026-02-20,1,127.18,4.6,127.18
C01313,646.136.847-73,P1420,2025-08-01,1,192.94,3.6,192.94
C00800,378.613.715-30,P0664,2025-11-24,1,161.91,3.7,161.91
C00656,268.424.508-88,P1727,2025-08-31,2,213.01,3.0,426.02
C01036,472.197.054-41,P0376,2025-05-28,1,68.31,3.8,68.31
C01231,948.963.406-98,P1786,2026-04-20,4,223.02,3.0,892.08
C00031,350.305.641-60,P015,2025-12-06,1,89.9,4.4,89.9
C01781,657.569.245-15,P0310,2026-06-26,2,341.69,4.6,683.38
C01833,709.085.991-61,P1828,2026-01-23,2,389.4,4.0,778.8
C01206,045.069.176-42,P1535,2025-07-02,1,119.91,3.9,119.91
C01150,289.023.303-03,P1418,2025-07-10,3,48.75,3.7,146.25
C01390,678.274.117-20,P1489,2025-12-26,3,338.86,4.1,1016.58
C00882,390.409.074-71,P0433,2025-12-28,2,244.31,3.5,488.62
C00732,264.222.975-05,P1437,2025-04-22,1,270.1,4.3,270.1
C00706,120.122.759-31,P1757,2026-06-22,1,307.01,5.0,307.01
C00320,627.048.281-05,P011,2025-04-04,3,249.9,4.1,749.7
C01683,195.535.603-34,P1050,2025-04-28,1,239.24,4.6,239.24
C00642,424.936.312-00,P0094,2025-08-01,2,363.41,4.9,726.82
C00569,734.764.273-66,P1709,2025-11-27,4,323.42,4.9,1293.68
C01929,856.218.501-90,P0553,2025-07-21,1,239.15,4.9,239.15
C01014,245.933.441-90,P0910,2026-07-26,1,52.28,4.9,52.28
C01244,176.539.705-75,P1863,2025-02-17,2,214.05,4.2,428.1
C00491,238.849.696-92,P005,2025-07-23,1,229.9,5.0,229.9
C00556,033.092.327-78,P1284,2025-03-09,2,153.63,3.5,307.26
C01457,130.232.129-37,P0818,2025-07-14,1,284.97,5.0,284.97
C00902,302.992.280-45,P1688,2025-08-04,5,148.42,4.3,742.1
C00296,039.117.182-84,P008,2025-08-25,3,219.9,4.9,659.7
C01672,087.612.385-03,P0555,2026-06-23,2,348.23,3.0,696.46
C00806,525.459.910-31,P0151,2026-04-12,1,212.86,5.0,212.86
C01337,911.289.812-03,P0826,2025-11-01,1,370.57,4.0,370.57
C00683,503.250.173-52,P0464,2025-04-23,1,48.25,4.1,48.25
C01122,916.503.440-66,P0664,2026-07-31,2,161.91,3.6,323.82
C01552,681.820.967-07,P1181,2026-05-20,1,170.96,4.4,170.96
C01771,289.413.475-48,P0190,2025-12-22,4,175.57,4.2,702.28
C00415,816.184.959-50,P015,2025-05-29,3,89.9,4.7,269.7
C01345,119.393.250-56,P1260,2025-10-23,3,380.09,3.8,1140.27
C01830,775.965.555-00,P1240,2025-08-31,1,214.63,4.7,214.63
C01286,777.809.733-87,P0481,2026-03-22,2,384.85,3.7,769.7
C00287,489.325.288-70,P006,2025-01-10,1,189.9,4.9,189.9
C00380,238.849.696-92,P013,2025-03-15,1,49.9,3.5,49.9
C00406,026.542.351-14,P010,2025-10-28,1,99.9,4.1,99.9
C00213,278.248.963-15,P001,2025-01-26,3,59.9,4.5,179.7
C01508,615.717.320-39,P1908,2025-07-29,1,202.44,3.8,202.44
C01931,705.184.390-70,P1926,2025-03-10,3,54.95,3.1,164.85
C01034,759.025.176-30,P1477,2025-07-04,3,276.36,2.7,829.08
C01198,530.281.650-40,P0298,2025-08-30,1,127.51,4.1,127.51
C01548,894.184.336-72,P1512,2025-09-22,2,116.81,4.1,233.62
C00832,447.146.273-33,P0936,2026-08-10,3,195.04,3.1,585.12
C00945,042.359.737-03,P1205,2025-03-16,2,263.84,4.8,527.68
C01179,736.026.064-73,P0047,2025-10-15,1,147.8,5.0,147.8
C00610,168.601.347-71,P0247,2026-07-04,1,203.38,4.5,203.38
C00124,627.048.281-05,P008,2025-06-24,1,219.9,4.3,219.9
C01136,997.273.677-63,P1400,2025-06-22,1,388.08,4.5,388.08
C01645,805.891.135-69,P1271,2026-06-11,1,299.27,4.2,299.27
C00147,395.376.724-09,P006,2025-12-10,1,189.9,5.0,189.9
C00434,026.542.351-14,P001,2025-10-08,4,59.9,5.0,239.6
C00526,923.234.210-34,P1449,2025-09-23,1,149.73,4.1,149.73
C01610,973.597.107-07,P0835,2026-08-19,2,125.83,4.2,251.66
C01010,875.721.586-33,P1639,2026-06-06,2,122.73,4.2,245.46
C01069,423.227.752-82,P1709,2026-02-04,2,323.42,3.8,646.84
C01291,982.173.929-60,P0739,2026-06-07,1,167.65,3.7,167.65
C00554,895.400.178-58,P0554,2025-10-28,2,378.3,5.0,756.6
C01428,990.970.051-40,P1575,2025-06-04,2,97.94,5.0,195.88
C00061,350.305.641-60,P007,2025-10-08,3,139.9,4.3,419.7
C00228,026.542.351-14,P013,2025-12-26,1,49.9,4.1,49.9
C01632,526.547.935-08,P0225,2026-08-26,1,87.25,4.0,87.25
C01317,617.357.438-10,P1093,2025-03-26,1,74.32,3.9,74.32
C00353,960.013.389-14,P014,2025-03-05,2,129.9,4.2,259.8
C00878,497.567.922-13,P0576,2026-08-09,3,190.63,3.8,571.89
C00104,269.166.978-57,P003,2025-09-25,4,149.9,4.0,599.6
C01344,435.811.288-96,P0605,2025-09-21,2,354.74,4.3,709.48
C01512,971.509.688-30,P0338,2025-01-26,1,87.87,4.1,87.87
C00557,655.866.525-52,P0859,2025-08-22,1,198.74,4.3,198.74
C00701,569.816.934-96,P0142,2025-09-26,1,313.6,4.1,313.6
C00474,395.376.724-09,P015,2025-04-15,1,89.9,3.3,89.9
C00779,767.199.038-88,P0890,2025-09-07,1,238.3,4.0,238.3
C00545,142.573.160-04,P1951,2026-04-27,3,69.22,3.3,207.66
C00495,816.184.959-50,P002,2025-09-13,3,79.9,4.0,239.7
C00861,114.983.074-34,P0139,2025-11-13,3,195.23,5.0,585.69
C01719,734.151.773-51,P0192,2026-04-13,2,156.42,4.5,312.84
C01526,580.305.690-17,P0942,2025-01-19,2,186.25,3.7,372.5
C00595,825.952.694-88,P0669,2026-05-15,3,119.87,4.5,359.61
C01886,267.146.283-23,P1321,2025-09-08,2,297.44,4.0,594.88
C00421,816.184.959-50,P010,2025-11-24,3,99.9,4.5,299.7
C01822,477.695.874-09,P006,2025-09-27,3,189.9,5.0,569.7
C00619,813.190.924-70,P1568,2025-04-09,1,177.89,4.1,177.89
C01081,216.376.182-71,P1870,2025-08-20,1,322.77,4.2,322.77
C00407,960.013.389-14,P011,2025-09-29,1,249.9,4.6,249.9
C01525,824.967.183-06,P1634,2025-11-14,2,244.63,3.3,489.26
C00636,287.431.527-32,P0761,2026-07-16,2,396.68,4.0,793.36
C01746,515.093.983-84,P1660,2025-05-28,1,190.68,3.8,190.68
C00166,269.166.978-57,P001,2025-06-12,2,59.9,4.9,119.8
C01005,346.729.949-02,P1617,2026-02-09,3,150.97,4.0,452.91
C00318,395.376.724-09,P003,2025-01-23,1,149.9,4.0,149.9
C01778,330.800.370-81,P1417,2026-07-16,1,236.01,3.8,236.01
C00835,638.318.285-47,P0865,2026-03-13,3,249.97,4.1,749.91
C01349,773.126.881-01,P0307,2025-01-17,3,274.14,4.0,822.42
C01759,468.105.485-21,P1197,2025-11-30,2,257.82,4.2,515.64
C01072,686.334.141-71,P0587,2025-03-23,3,290.15,4.5,870.45
C00115,095.701.543-73,P009,2025-06-26,1,119.9,4.0,119.9
C00442,627.048.281-05,P001,2025-05-27,1,59.9,4.9,59.9
C00426,960.013.389-14,P011,2025-03-02,2,249.9,4.0,499.8
C01829,310.094.318-03,P0780,2026-01-23,1,326.24,3.3,326.24
C01817,970.581.629-80,P0662,2026-06-01,1,244.32,3.6,244.32
C00954,354.083.866-00,P0820,2025-01-27,1,56.84,4.3,56.84
C01781,657.569.245-15,P0310,2026-06-26,2,341.69,4.6,683.38
C00493,083.863.794-99,P011,2025-11-29,3,249.9,5.0,749.7
C01359,809.521.755-76,P0624,2026-07-26,2,68.76,3.8,137.52
C00784,088.948.018-45,P0780,2026-08-05,2,326.24,3.7,652.48
C00481,095.701.543-73,P008,2025-04-05,4,219.9,3.7,879.6
C00501,889.937.567-40,P1948,2025-09-13,1,127.94,4.8,127.94
C00840,033.092.327-78,P009,2025-12-06,2,119.9,3.8,239.8
C00680,114.983.074-34,P0328,2026-07-04,4,344.41,4.4,1377.64
C00423,161.559.407-89,P008,2025-06-15,4,219.9,4.7,879.6
C00669,509.754.510-90,P1523,2025-04-15,1,356.88,3.6,356.88
C00258,269.166.978-57,P005,2025-02-28,1,229.9,4.4,229.9
C01940,537.599.004-02,P1970,2025-07-14,2,150.3,3.4,300.6
C00760,934.065.277-01,P1367,2025-03-17,2,259.28,4.9,518.56
C00215,095.701.543-73,P004,2025-10-28,1,169.9,4.4,169.9
C01152,663.439.252-87,P0238,2025-03-30,1,306.67,4.0,306.67
C01767,459.011.079-26,P0396,2025-09-17,1,63.63,5.0,63.63
C00720,376.769.459-09,P0517,2026-02-20,1,75.35,5.0,75.35
C01691,328.980.271-03,P0615,2026-04-08,2,54.82,3.7,109.64
C01222,264.647.154-88,P1407,2026-04-01,2,361.79,3.8,723.58
C01479,908.984.369-82,P1395,2026-05-09,2,344.11,4.8,688.22
C00593,120.047.113-02,P0323,2025-12-22,1,188.13,5.0,188.13
C00074,489.325.288-70,P007,2025-10-08,1,139.9,4.0,139.9
C00692,464.083.037-81,P1371,2025-09-26,1,320.82,4.3,320.82
C01849,228.225.120-27,P1204,2025-10-13,1,85.85,2.9,85.85
C01582,990.767.699-31,P0697,2026-07-18,2,282.15,3.3,564.3
C01569,018.596.263-78,P0782,2026-08-10,2,277.67,3.9,555.34
C01757,140.049.388-99,P1448,2025-12-01,5,397.79,4.0,1988.95
C00747,532.871.012-69,P0882,2026-07-27,1,89.1,3.9,89.1
C00645,339.439.457-07,P0034,2025-12-24,1,270.33,4.1,270.33
C01851,682.509.522-60,P0101,2025-05-20,1,277.7,3.9,277.7
C01144,190.340.438-00,P0182,2025-11-29,3,74.09,4.4,222.27
C00596,981.829.922-14,P1452,2026-05-26,1,272.44,3.8,272.44
C00557,655.866.525-52,P0859,2025-08-22,1,198.74,4.3,198.74
C01755,868.034.764-72,P1585,2026-02-01,1,230.84,4.3,230.84
C00107,083.863.794-99,P005,2025-08-19,1,229.9,4.1,229.9
C00124,627.048.281-05,P008,2025-06-24,1,219.9,4.3,219.9
C01476,661.825.128-14,P1486,2025-03-18,3,291.37,4.6,874.11
C00003,475.255.341-44,P004,2025-02-02,1,169.9,3.8,169.9
C00343,395.376.724-09,P011,2025-06-27,2,249.9,4.2,499.8
C01982,724.380.701-10,P1486,2025-07-15,2,291.37,4.1,582.74
C00852,543.173.505-56,P1018,2025-07-23,1,193.39,3.6,193.39
C01456,740.148.902-36,P0174,2026-07-08,2,160.94,4.1,321.88
C00975,132.176.720-03,P1986,2026-01-12,2,286.29,3.9,572.58
C00182,480.184.514-27,P015,2025-05-28,2,89.9,3.3,179.8
C00369,816.184.959-50,P014,2025-06-17,4,129.9,4.2,519.6
C01523,013.290.227-34,P0029,2025-05-01,1,81.4,5.0,81.4
C00190,278.248.963-15,P005,2025-12-14,3,229.9,5.0,689.7
C01190,477.695.874-09,P1722,2025-11-29,2,202.28,4.9,404.56
C00697,436.585.856-41,P0912,2025-01-03,2,336.38,4.7,672.76
C00741,014.188.421-50,P1624,2025-12-24,3,142.5,3.0,427.5
C01905,957.443.034-05,P0219,2025-03-14,2,133.88,4.0,267.76
C01212,479.473.864-12,P0700,2025-09-22,2,192.14,4.3,384.28
C01231,948.963.406-98,P1786,2026-04-20,4,223.02,3.0,892.08
C00701,569.816.934-96,P0142,2025-09-26,1,313.6,4.1,313.6
C00763,223.253.672-66,P0168,2025-08-25,4,376.61,4.9,1506.44
C01372,817.932.302-18,P0392,2026-03-30,2,322.65,5.0,645.3
C00078,395.376.724-09,P015,2025-10-04,1,89.9,4.4,89.9
C00475,269.166.978-57,P001,2025-10-16,3,59.9,4.5,179.7
C01201,245.759.833-81,P1933,2026-02-07,1,147.31,3.4,147.31
C01248,065.379.473-83,P1950,2026-08-03,2,161.89,4.4,323.78
C00185,350.305.641-60,P004,2025-07-16,3,169.9,4.4,509.7
C01576,885.652.715-44,P0213,2026-03-31,3,339.93,3.5,1019.79
C01086,900.287.721-80,P0356,2026-04-09,4,253.94,4.9,1015.76
C00476,095.701.543-73,P015,2025-10-27,2,89.9,4.0,179.8
C01504,068.212.235-13,P0985,2025-09-27,1,234.58,4.7,234.58
C01982,724.380.701-10,P1486,2025-07-15,2,291.37,4.1,582.74
C00848,325.250.029-97,P1427,2025-02-19,1,340.84,4.5,340.84
C00567,287.923.264-39,P0446,2025-10-07,2,293.19,3.9,586.38
C00599,396.136.749-34,P1939,2025-03-14,1,184.45,4.8,184.45
C01186,700.518.449-15,P0611,2026-07-02,3,390.48,4.1,1171.44
C00095,026.542.351-14,P010,2025-04-22,2,99.9,4.2,199.8
C00967,058.366.834-84,P1953,2025-11-10,1,66.44,4.1,66.44
C00050,532.871.012-69,P011,2025-10-02,1,249.9,5.0,249.9
C00078,395.376.724-09,P015,2025-10-04,1,89.9,4.4,89.9
C00861,114.983.074-34,P0139,2025-11-13,3,195.23,5.0,585.69
C01492,127.238.046-74,P1310,2026-06-24,1,334.06,5.0,334.06
C01767,459.011.079-26,P0396,2025-09-17,1,63.63,5.0,63.63
C00176,026.542.351-14,P008,2025-03-27,2,219.9,4.7,439.8
C00489,269.166.978-57,P013,2025-04-02,1,49.9,4.1,49.9
C00844,621.182.339-81,P0197,2026-02-22,1,315.11,4.7,315.11
C01149,055.143.776-60,P1231,2026-03-19,2,232.35,4.6,464.7
C01975,081.974.005-55,P1649,2026-06-08,1,115.33,4.3,115.33
C01369,934.065.277-01,P1525,2025-11-30,3,42.96,3.9,128.88
C01077,298.315.229-40,P0260,2026-05-08,1,157.52,4.1,157.52
C00122,960.013.389-14,P009,2025-05-30,2,119.9,3.9,239.8
C00162,104.332.181-00,P005,2025-06-02,3,229.9,4.4,689.7
C00307,627.048.281-05,P008,2025-11-12,1,219.9,4.6,219.9
C01322,911.838.425-03,P1107,2026-01-14,3,332.97,4.3,998.91
C00663,861.634.212-56,P1160,2025-11-18,2,321.67,5.0,643.34
C00482,960.013.389-14,P009,2025-01-18,3,119.9,3.8,359.7
C01341,563.268.685-05,P0474,2025-11-14,1,115.45,4.0,115.45
C01631,165.585.239-65,P1890,2026-08-07,3,253.86,4.7,761.58
C00879,817.852.282-93,P1238,2026-08-15,2,47.19,3.7,94.38
C01764,597.779.014-70,P1335,2025-08-08,1,70.57,4.0,70.57
C01469,734.151.773-51,P0017,2025-08-22,1,299.42,4.4,299.42
C01433,374.529.912-49,P0736,2025-04-02,1,336.15,4.8,336.15
C01736,009.751.971-50,P0381,2026-05-08,1,101.36,5.0,101.36
C00368,532.871.012-69,P014,2025-11-12,1,129.9,4.5,129.9
C01517,063.519.036-29,P1049,2025-05-14,1,363.77,3.9,363.77
C01916,109.678.994-94,P1453,2025-05-28,3,140.95,4.1,422.85
C01985,878.844.344-23,P1016,2026-07-26,1,269.89,3.3,269.89
C01157,655.158.482-92,P0619,2025-07-12,1,357.93,3.0,357.93
C01509,921.277.997-20,P0438,2026-05-06,2,392.15,4.1,784.3
C01778,330.800.370-81,P1417,2026-07-16,1,236.01,3.8,236.01
C01705,993.607.984-10,P1867,2026-05-18,5,116.94,4.7,584.7
C01796,859.655.942-67,P0816,2026-02-28,1,255.71,3.9,255.71
C01665,213.125.129-70,P0287,2026-01-29,1,380.19,4.1,380.19
C00763,223.253.672-66,P0168,2025-08-25,4,376.61,4.9,1506.44
C01461,019.179.202-02,P1528,2025-10-30,3,234.91,4.7,704.73
C00821,403.526.356-73,P0895,2026-05-17,2,184.55,5.0,369.1
C01604,910.771.199-92,P1231,2025-10-11,1,232.35,4.5,232.35
C01621,889.536.902-50,P0975,2025-07-27,2,220.13,4.1,440.26
C01870,610.277.697-64,P0482,2025-05-08,1,230.74,3.7,230.74
C01177,499.261.891-05,P1955,2026-08-11,2,125.96,2.8,251.92
C00951,481.754.965-33,P1597,2026-07-28,1,331.04,4.7,331.04
C00332,960.013.389-14,P002,2025-12-10,2,79.9,4.5,159.8
C01277,812.099.576-71,P1698,2026-01-05,2,111.8,4.1,223.6
C01133,833.423.372-81,P0970,2025-09-26,1,51.11,4.0,51.11
C01030,268.171.516-43,P1471,2025-10-16,1,287.99,4.9,287.99
C01353,214.770.920-48,P0349,2025-10-19,2,105.9,4.2,211.8
C01703,993.160.875-70,P1591,2025-09-27,1,288.03,4.3,288.03
C00298,278.248.963-15,P003,2025-05-09,1,149.9,4.9,149.9
C00863,234.289.311-65,P1961,2025-10-30,1,135.01,3.6,135.01
C01445,491.507.628-85,P1874,2025-02-11,1,116.73,4.0,116.73
C01640,573.993.056-17,P1081,2026-06-28,2,372.72,4.0,745.44
C01557,471.960.940-69,P1337,2025-07-03,3,188.88,3.3,566.64
C01599,812.236.231-14,P1798,2025-12-24,1,198.48,4.4,198.48
C01711,087.612.385-03,P1819,2026-03-22,1,320.21,4.6,320.21
C01924,580.741.209-53,P0222,2025-03-29,1,275.21,4.3,275.21
C01217,387.592.712-56,P0576,2025-12-29,3,190.63,3.3,571.89
C00498,083.863.794-99,P011,2025-05-24,3,249.9,4.6,749.7
C01128,688.936.289-61,P1832,2025-03-18,2,138.02,4.2,276.04
C01420,317.912.868-28,P1854,2025-08-24,3,157.31,4.2,471.93
C00202,095.701.543-73,P006,2025-11-09,1,189.9,4.9,189.9
C01514,478.189.137-34,P0464,2026-07-10,1,48.25,3.6,48.25
C01089,024.286.990-40,P0963,2025-05-09,1,209.52,4.9,209.52
C01873,557.325.737-47,P0873,2025-06-02,2,329.96,4.3,659.92
C00424,480.184.514-27,P013,2025-05-17,4,49.9,3.9,199.6
C01814,269.608.437-82,P0845,2025-12-05,2,376.3,3.8,752.6
C00897,310.438.419-38,P0675,2026-08-05,2,245.55,4.3,491.1
C01148,247.073.920-91,P0537,2025-08-08,2,326.94,4.1,653.88
C01321,880.053.789-80,P0978,2026-01-30,1,300.88,3.9,300.88
C01159,719.182.619-38,P1051,2025-08-11,1,210.67,3.0,210.67
C01808,275.539.423-40,P1646,2026-01-15,2,98.61,4.4,197.22
C00335,238.849.696-92,P006,2025-07-16,4,189.9,5.0,759.6
C01460,053.161.177-94,P0990,2026-05-25,1,134.79,3.4,134.79
C01950,440.766.349-93,P0640,2025-11-17,1,91.58,3.9,91.58
C00441,238.849.696-92,P012,2025-02-02,2,299.9,5.0,599.8
C00511,776.655.868-80,P1141,2025-01-05,1,165.87,5.0,165.87
C00951,481.754.965-33,P1597,2026-07-28,1,331.04,4.7,331.04
C01450,018.596.263-78,P0590,2025-12-20,1,164.76,4.0,164.76
C01918,920.613.638-06,P1004,2025-10-30,3,223.87,3.8,671.61
C01592,659.116.655-65,P1268,2025-03-22,3,266.41,2.9,799.23
